,cost,address,opst,floor,space,city,gu,dong,평수
23175,70000,서울시 중랑구 상봉동,로젠하임 1동,저,18.11,서울시,중랑구,상봉동,5.5
23176,70000,서울시 중랑구 상봉동,로젠하임 1동,중,16.58,서울시,중랑구,상봉동,5.0
23177,70000,서울시 중랑구 상봉동,로젠하임 1동,저,18.11,서울시,중랑구,상봉동,5.5
23178,100000,서울시 중랑구 상봉동,로젠하임 1동,중,16.58,서울시,중랑구,상봉동,5.0
23179,85000,서울시 중랑구 상봉동,리움 1동,중,24.14,서울시,중랑구,상봉동,7.3
23180,80000,서울시 중랑구 상봉동,리움 1동,저,23.32,서울시,중랑구,상봉동,7.1
23181,85000,서울시 중랑구 상봉동,리움 1동,저,23.32,서울시,중랑구,상봉동,7.1
23182,90000,서울시 중랑구 상봉동,브르넨까사상봉 1동,고,20.24,서울시,중랑구,상봉동,6.1
23183,90000,서울시 중랑구 상봉동,브르넨까사상봉 1동,중,20.24,서울시,중랑구,상봉동,6.1
23184,80000,서울시 중랑구 상봉동,브르넨까사상봉 1동,고,20.24,서울시,중랑구,상봉동,6.1
23185,90000,서울시 중랑구 상봉동,브르넨까사상봉 1동,고,20.24,서울시,중랑구,상봉동,6.1
23186,90000,서울시 중랑구 상봉동,브르넨까사상봉 1동,고,20.24,서울시,중랑구,상봉동,6.1
23187,50000,서울시 중랑구 상봉동,상봉 1동,고,35.64,서울시,중랑구,상봉동,10.8
23188,120000,서울시 중랑구 상봉동,상봉역유보라퍼스트리브&포스퀘어 1동,중,39.52,서울시,중랑구,상봉동,12.0
23189,120000,서울시 중랑구 상봉동,상봉역유보라퍼스트리브&포스퀘어 1동,중,39.52,서울시,중랑구,상봉동,12.0
23190,100000,서울시 중랑구 상봉동,상봉역유보라퍼스트리브&포스퀘어 1동,중,39.52,서울시,중랑구,상봉동,12.0
23191,100000,서울시 중랑구 상봉동,상봉역유보라퍼스트리브&포스퀘어 1동,고,39.52,서울시,중랑구,상봉동,12.0
23192,120000,서울시 중랑구 상봉동,센트럴파크55 1동,고,66.97,서울시,중랑구,상봉동,20.3
23193,100000,서울시 중랑구 상봉동,수령골든팰리스 1동,저,42.06,서울시,중랑구,상봉동,12.7
23194,100000,서울시 중랑구 상봉동,수령골든팰리스 1동,중,44.72,서울시,중랑구,상봉동,13.5
23195,100000,서울시 중랑구 상봉동,수령골든팰리스 1동,중,43.95,서울시,중랑구,상봉동,13.3
23196,100000,서울시 중랑구 상봉동,수령골든팰리스 1동,저,42.06,서울시,중랑구,상봉동,12.7
23197,90000,서울시 중랑구 상봉동,수령골든팰리스 1동,중,30.92,서울시,중랑구,상봉동,9.4
23198,90000,서울시 중랑구 상봉동,수령골든팰리스 1동,중,44.72,서울시,중랑구,상봉동,13.5
23199,100000,서울시 중랑구 상봉동,스마트트라움 1동,중,39.12,서울시,중랑구,상봉동,11.8
23200,100000,서울시 중랑구 상봉동,스마트트라움 1동,저,39.12,서울시,중랑구,상봉동,11.8
23201,100000,서울시 중랑구 상봉동,스마트트라움 1동,중,39.12,서울시,중랑구,상봉동,11.8
23202,80000,서울시 중랑구 상봉동,승조 1동,저,29.39,서울시,중랑구,상봉동,8.9
23203,150000,서울시 중랑구 상봉동,시네마시티 1동,고,31.68,서울시,중랑구,상봉동,9.6
23204,150000,서울시 중랑구 상봉동,시네마시티 1동,중,38.88,서울시,중랑구,상봉동,11.8
23205,220000,서울시 중랑구 상봉동,시네마시티 1동,고,38.88,서울시,중랑구,상봉동,11.8
23206,120000,서울시 중랑구 상봉동,시네마시티 1동,고,38.88,서울시,중랑구,상봉동,11.8
23207,50000,서울시 중랑구 상봉동,시네마시티 1동,중,38.88,서울시,중랑구,상봉동,11.8
23208,220000,서울시 중랑구 상봉동,시네마시티 1동,고,38.88,서울시,중랑구,상봉동,11.8
23209,220000,서울시 중랑구 상봉동,시네마시티 1동,고,38.88,서울시,중랑구,상봉동,11.8
23210,60000,서울시 중랑구 상봉동,예지다움 102동,중,29.84,서울시,중랑구,상봉동,9.0
23211,80000,서울시 중랑구 상봉동,월디움상봉 1동,저,43.37,서울시,중랑구,상봉동,13.1
23212,100000,서울시 중랑구 상봉동,월디움상봉 1동,저,60.64,서울시,중랑구,상봉동,18.3
23213,110000,서울시 중랑구 상봉동,월디움상봉 1동,저,60.64,서울시,중랑구,상봉동,18.3
23214,80000,서울시 중랑구 상봉동,이상부티끄타워 1동,저,19.46,서울시,중랑구,상봉동,5.9
23215,70000,서울시 중랑구 상봉동,청라타운 1동,중,27.45,서울시,중랑구,상봉동,8.3
23216,50000,서울시 중랑구 상봉동,청솔하이빌 1동,중,52.4,서울시,중랑구,상봉동,15.9
23217,130000,서울시 중랑구 상봉동,한일써너스빌 104동,고,32.48,서울시,중랑구,상봉동,9.8
23218,140000,서울시 중랑구 상봉동,한일써너스빌 104동,중,37.56,서울시,중랑구,상봉동,11.4
23219,140000,서울시 중랑구 상봉동,한일써너스빌 104동,고,42.04,서울시,중랑구,상봉동,12.7
23220,140000,서울시 중랑구 상봉동,한일써너스빌 104동,고,32.48,서울시,중랑구,상봉동,9.8
23221,140000,서울시 중랑구 상봉동,한일써너스빌 104동,중,37.56,서울시,중랑구,상봉동,11.4
23222,150000,서울시 중랑구 상봉동,한일써너스빌 104동,중,42.04,서울시,중랑구,상봉동,12.7
23223,150000,서울시 중랑구 상봉동,한일써너스빌 104동,고,42.04,서울시,중랑구,상봉동,12.7
23224,130000,서울시 중랑구 상봉동,한일써너스빌 104동,고,42.04,서울시,중랑구,상봉동,12.7
23225,150000,서울시 중랑구 상봉동,한일써너스빌 104동,중,42.04,서울시,중랑구,상봉동,12.7
23226,130000,서울시 중랑구 상봉동,한일써너스빌 104동,저,32.48,서울시,중랑구,상봉동,9.8
23227,120000,서울시 중랑구 상봉동,한일써너스빌 104동,저,31.88,서울시,중랑구,상봉동,9.6
23228,90000,서울시 중랑구 상봉동,현우매스티지 1동,저,60.66,서울시,중랑구,상봉동,18.3
23229,140000,서울시 중랑구 신내동,베네스트로프트 101동,저,33.87,서울시,중랑구,신내동,10.2
23230,140000,서울시 중랑구 신내동,베네스트로프트 101동,저,33.73,서울시,중랑구,신내동,10.2
23231,120000,서울시 중랑구 신내동,베네스트로프트 101동,저,27.79,서울시,중랑구,신내동,8.4
23232,80000,서울시 중랑구 중화동,더샤이닝 1동,저,16.63,서울시,중랑구,중화동,5.0
23233,90000,서울시 중랑구 중화동,더샤이닝 1동,중,16.71,서울시,중랑구,중화동,5.1
23234,75000,서울시 성북구 동선동1가,동선아르텔 1동,고,21.46,서울시,성북구,동선동1가,6.5
23235,70000,서울시 성북구 동선동1가,코아루센타시아 101동,저,53.39,서울시,성북구,동선동1가,16.2
23236,80000,서울시 성북구 동선동3가,동선 1동,중,18.82,서울시,성북구,동선동3가,5.7
23237,80000,서울시 성북구 동선동3가,동선 1동,중,18.82,서울시,성북구,동선동3가,5.7
23238,50000,서울시 성북구 동선동3가,테라팰리스 1동,고,20.23,서울시,성북구,동선동3가,6.1
23239,100000,서울시 성북구 동선동4가,골든타워 1동,고,24.46,서울시,성북구,동선동4가,7.4
23240,200000,서울시 성북구 동소문동4가,동소문흥화브라운 1동,고,73.54,서울시,성북구,동소문동4가,22.2
23241,100000,서울시 성북구 동소문동4가,메트로미가 1동,중,18.44,서울시,성북구,동소문동4가,5.6
23242,100000,서울시 성북구 동소문동4가,메트로미가 1동,저,23.13,서울시,성북구,동소문동4가,7.0
23243,180000,서울시 성북구 동소문동4가,메트로미가 1동,고,32.61,서울시,성북구,동소문동4가,9.9
23244,100000,서울시 성북구 동소문동4가,메트로미가 1동,고,20.87,서울시,성북구,동소문동4가,6.3
23245,112500,서울시 성북구 동소문동4가,부라다리빙텔 101동,중,38.21,서울시,성북구,동소문동4가,11.6
23246,140000,서울시 성북구 동소문동4가,부라다리빙텔 101동,중,38.21,서울시,성북구,동소문동4가,11.6
23247,90000,서울시 성북구 동소문동4가,부라다리빙텔 101동,중,26.5,서울시,성북구,동소문동4가,8.0
23248,100000,서울시 성북구 동소문동6가,돈암메트로빌 1동,중,28.47,서울시,성북구,동소문동6가,8.6
23249,80000,서울시 성북구 동소문동6가,시티플레이스 1동,저,18.3,서울시,성북구,동소문동6가,5.5
23250,100000,서울시 성북구 동소문동6가,해피엔딩 1동,중,34.03,서울시,성북구,동소문동6가,10.3
23251,220000,서울시 성북구 동소문동6가,해피엔딩 1동,중,42.56,서울시,성북구,동소문동6가,12.9
23252,220000,서울시 성북구 동소문동6가,해피엔딩 1동,중,42.56,서울시,성북구,동소문동6가,12.9
23253,220000,서울시 성북구 동소문동6가,해피엔딩 1동,중,42.56,서울시,성북구,동소문동6가,12.9
23254,100000,서울시 성북구 보문동2가,보문더루나 1동,중,59.97,서울시,성북구,보문동2가,18.1
23255,100000,서울시 성북구 보문동2가,보문더루나 1동,고,66.02,서울시,성북구,보문동2가,20.0
23256,100000,서울시 성북구 보문동2가,보문더루나 1동,중,59.97,서울시,성북구,보문동2가,18.1
23257,100000,서울시 성북구 보문동2가,보문더루나 1동,중,59.97,서울시,성북구,보문동2가,18.1
23258,80000,서울시 성북구 삼선동5가,광남제니텔 1동,고,27.69,서울시,성북구,삼선동5가,8.4
23259,140000,서울시 성북구 삼선동5가,노블레스클래식 1동,중,21.67,서울시,성북구,삼선동5가,6.6
23260,90000,서울시 성북구 성북동1가,성북리시온 1동,중,26.22,서울시,성북구,성북동1가,7.9
23261,80000,서울시 성북구 성북동1가,성북리시온 1동,중,26.22,서울시,성북구,성북동1가,7.9
23262,80000,서울시 성북구 성북동1가,성북리시온 1동,중,26.22,서울시,성북구,성북동1가,7.9
23263,80000,서울시 성북구 성북동1가,성북리시온 1동,저,26.22,서울시,성북구,성북동1가,7.9
23264,80000,서울시 성북구 성북동1가,성북리시온 1동,중,26.22,서울시,성북구,성북동1가,7.9
23265,90000,서울시 성북구 성북동1가,성북리시온 1동,중,26.22,서울시,성북구,성북동1가,7.9
23266,80000,서울시 성북구 성북동1가,성북리시온 1동,중,26.22,서울시,성북구,성북동1가,7.9
23267,80000,서울시 성북구 성북동1가,성북리시온 1동,중,26.22,서울시,성북구,성북동1가,7.9
23268,90000,서울시 성북구 성북동1가,휴아름스튜디오 1동,중,17.42,서울시,성북구,성북동1가,5.3
23269,100000,서울시 성북구 성북동1가,휴아름스튜디오 1동,중,17.42,서울시,성북구,성북동1가,5.3
23270,90000,서울시 성북구 성북동1가,휴아름스튜디오 1동,중,17.8,서울시,성북구,성북동1가,5.4
23271,90000,서울시 성북구 성북동1가,휴아름스튜디오 1동,중,17.42,서울시,성북구,성북동1가,5.3
23272,90000,서울시 성북구 성북동1가,휴아름스튜디오 1동,중,17.8,서울시,성북구,성북동1가,5.4
23273,80000,서울시 성북구 장위동,석계역한일노벨리아시티 1동,저,18.03,서울시,성북구,장위동,5.5
23274,80000,서울시 성북구 장위동,석계역한일노벨리아시티 1동,저,18.03,서울시,성북구,장위동,5.5
23275,80000,서울시 성북구 장위동,석계역한일노벨리아시티 1동,저,18.03,서울시,성북구,장위동,5.5
23276,80000,서울시 성북구 장위동,석계역한일노벨리아시티 1동,저,18.03,서울시,성북구,장위동,5.5
23277,80000,서울시 성북구 장위동,석계역한일노벨리아시티 1동,중,18.03,서울시,성북구,장위동,5.5
23278,80000,서울시 성북구 장위동,석계역한일노벨리아시티 1동,고,18.03,서울시,성북구,장위동,5.5
23279,80000,서울시 성북구 장위동,석계역한일노벨리아시티 1동,고,18.03,서울시,성북구,장위동,5.5
23280,80000,서울시 성북구 장위동,석계역한일노벨리아시티 1동,저,18.03,서울시,성북구,장위동,5.5
23281,100000,서울시 성북구 하월곡동,성북힐스테이트 101동,고,28.69,서울시,성북구,하월곡동,8.7
23282,90000,서울시 성북구 하월곡동,월곡 1동,중,27.31,서울시,성북구,하월곡동,8.3
23283,70000,서울시 성북구 하월곡동,웰유 1동,고,21.37,서울시,성북구,하월곡동,6.5
23284,80000,서울시 성북구 하월곡동,종암사거리동우리즈힐스 1동,저,16.12,서울시,성북구,하월곡동,4.9
23285,340000,서울시 성북구 하월곡동,코업스타클래스 101동,중,87.34,서울시,성북구,하월곡동,26.4
23286,338000,서울시 성북구 하월곡동,코업스타클래스 101동,중,86.99,서울시,성북구,하월곡동,26.3
23287,400000,서울시 성북구 하월곡동,코업스타클래스 101동,고,89.16,서울시,성북구,하월곡동,27.0
23288,300000,서울시 성북구 하월곡동,코업스타클래스 101동,고,89.16,서울시,성북구,하월곡동,27.0
23289,330000,서울시 성북구 하월곡동,코업스타클래스 101동,중,84.79,서울시,성북구,하월곡동,25.6
23290,340000,서울시 성북구 하월곡동,코업스타클래스 101동,고,89.16,서울시,성북구,하월곡동,27.0
23291,350000,서울시 성북구 하월곡동,코업스타클래스 101동,고,81.37,서울시,성북구,하월곡동,24.6
23292,60000,서울시 성북구 하월곡동,한솔에코빌 1동,저,40.78,서울시,성북구,하월곡동,12.3
23293,60000,서울시 성북구 하월곡동,한솔에코빌 1동,저,40.78,서울시,성북구,하월곡동,12.3
23294,50000,서울시 은평구 녹번동,다베로 1동,고,48.02,서울시,은평구,녹번동,14.5
23295,110000,서울시 은평구 녹번동,샤또우 1동,중,30.42,서울시,은평구,녹번동,9.2
23296,80000,서울시 은평구 녹번동,수안 1동,중,21.78,서울시,은평구,녹번동,6.6
23297,70000,서울시 은평구 녹번동,펠리체 B동,중,64.44,서울시,은평구,녹번동,19.5
23298,50000,서울시 은평구 대조동,동양 1동,고,80.24,서울시,은평구,대조동,24.3
23299,50000,서울시 은평구 대조동,동양 1동,고,80.24,서울시,은평구,대조동,24.3
23300,50000,서울시 은평구 대조동,동양 1동,고,80.24,서울시,은평구,대조동,24.3
23301,80000,서울시 은평구 대조동,메트하임 1동,중,17.14,서울시,은평구,대조동,5.2
23302,60000,서울시 은평구 대조동,메트하임 1동,중,17.14,서울시,은평구,대조동,5.2
23303,70000,서울시 은평구 대조동,메트하임 1동,중,17.14,서울시,은평구,대조동,5.2
23304,80000,서울시 은평구 대조동,메트하임 1동,중,17.14,서울시,은평구,대조동,5.2
23305,50000,서울시 은평구 대조동,엘렌시아 1동,중,59.93,서울시,은평구,대조동,18.1
23306,65000,서울시 은평구 대조동,엠케이뷰 1동,저,15.99,서울시,은평구,대조동,4.8
23307,120000,서울시 은평구 대조동,연신내역마에스트로 1동,고,18.72,서울시,은평구,대조동,5.7
23308,80000,서울시 은평구 대조동,연신엘피스 1동,저,16.7,서울시,은평구,대조동,5.1
23309,70000,서울시 은평구 대조동,연신엘피스 1동,저,19.11,서울시,은평구,대조동,5.8
23310,80000,서울시 은평구 대조동,위산엘리시움 1동,고,19.72,서울시,은평구,대조동,6.0
23311,80000,서울시 은평구 대조동,위산엘리시움 1동,중,19.72,서울시,은평구,대조동,6.0
23312,95000,서울시 은평구 대조동,유진아이디움 1동,중,17.14,서울시,은평구,대조동,5.2
23313,70000,서울시 은평구 대조동,유진아이디움 1동,저,16.83,서울시,은평구,대조동,5.1
23314,150000,서울시 은평구 대조동,호림리슈리안 1동,저,87.17,서울시,은평구,대조동,26.4
23315,70000,서울시 은평구 불광동,경인에버빌(274-7) 1동,중,13.58,서울시,은평구,불광동,4.1
23316,70000,서울시 은평구 불광동,마하나임불광 1동,고,18.91,서울시,은평구,불광동,5.7
23317,80000,서울시 은평구 불광동,백마노블레스텔 1동,중,12.63,서울시,은평구,불광동,3.8
23318,50000,서울시 은평구 신사동,로얄패밀리하우스 1동,고,53.18,서울시,은평구,신사동,16.1
23319,100000,서울시 은평구 신사동,명남더블레스 1동,저,79.95,서울시,은평구,신사동,24.2
23320,65000,서울시 은평구 신사동,명남하이리티 1동,중,17.24,서울시,은평구,신사동,5.2
23321,65000,서울시 은평구 신사동,명남하이리티 1동,중,17.24,서울시,은평구,신사동,5.2
23322,80000,서울시 은평구 신사동,명진하이빌(20-29) 1동,중,39.65,서울시,은평구,신사동,12.0
23323,68000,서울시 은평구 신사동,신성에버빌 1동,중,48.29,서울시,은평구,신사동,14.6
23324,68000,서울시 은평구 신사동,신성에버빌 1동,저,48.29,서울시,은평구,신사동,14.6
23325,75000,서울시 은평구 역촌동,거장메카 1동,저,16.53,서울시,은평구,역촌동,5.0
23326,70000,서울시 은평구 응암동,SM벨리체 A동,고,39.64,서울시,은평구,응암동,12.0
23327,60000,서울시 은평구 응암동,다음빌 1동,중,17.81,서울시,은평구,응암동,5.4
23328,70000,서울시 은평구 응암동,동건타워 1동,중,18.0,서울시,은평구,응암동,5.4
23329,50000,서울시 은평구 응암동,동건타워 1동,중,18.0,서울시,은평구,응암동,5.4
23330,50000,서울시 은평구 응암동,동건타워 1동,중,18.0,서울시,은평구,응암동,5.4
23331,65000,서울시 은평구 응암동,동화(577-36) 1동,중,16.61,서울시,은평구,응암동,5.0
23332,65000,서울시 은평구 응암동,동화(577-36) 1동,중,16.61,서울시,은평구,응암동,5.0
23333,65000,서울시 은평구 응암동,동화(577-36) 1동,고,16.61,서울시,은평구,응암동,5.0
23334,70000,서울시 은평구 응암동,디우아르떼 1동,중,56.15,서울시,은평구,응암동,17.0
23335,60000,서울시 은평구 응암동,리치스페이스 1동,중,18.81,서울시,은평구,응암동,5.7
23336,100000,서울시 은평구 응암동,삼흥리치 1동,저,77.14,서울시,은평구,응암동,23.3
23337,70000,서울시 은평구 응암동,아우르미 1동,중,57.45,서울시,은평구,응암동,17.4
23338,60000,서울시 은평구 응암동,영화캐슬 1동,중,59.8,서울시,은평구,응암동,18.1
23339,60000,서울시 은평구 응암동,영화캐슬 1동,중,57.3,서울시,은평구,응암동,17.3
23340,60000,서울시 은평구 응암동,영화캐슬 1동,중,57.3,서울시,은평구,응암동,17.3
23341,80000,서울시 은평구 응암동,응암아네스트Ⅲ 1동,중,18.89,서울시,은평구,응암동,5.7
23342,50000,서울시 은평구 응암동,한성벨라트리(85-14) 1동,중,28.6,서울시,은평구,응암동,8.7
23343,50000,서울시 은평구 응암동,한성벨라트리(85-14) 1동,저,28.6,서울시,은평구,응암동,8.7
23344,70000,서울시 은평구 증산동,이룸스페이스 1동,중,40.25,서울시,은평구,증산동,12.2
23345,30000,서울시 은평구 증산동,프라우드나인 1동,중,29.5,서울시,은평구,증산동,8.9
23346,100000,서울시 은평구 진관동,메이플카운티2차 1동,중,22.78,서울시,은평구,진관동,6.9
23347,90000,서울시 은평구 진관동,메이플카운티2차 1동,중,22.78,서울시,은평구,진관동,6.9
23348,90000,서울시 은평구 진관동,아이파크포레스트게이트 1동,고,24.91,서울시,은평구,진관동,7.5
23349,90000,서울시 은평구 진관동,아이파크포레스트게이트 1동,고,24.91,서울시,은평구,진관동,7.5
23350,150000,서울시 은평구 진관동,아이파크포레스트게이트 1동,중,39.85,서울시,은평구,진관동,12.1
23351,80000,서울시 은평구 진관동,아이파크포레스트게이트 1동,저,24.91,서울시,은평구,진관동,7.5
23352,90000,서울시 은평구 진관동,아이파크포레스트게이트 1동,고,24.91,서울시,은평구,진관동,7.5
23353,120000,서울시 은평구 진관동,어드벤스힐 1동,고,29.79,서울시,은평구,진관동,9.0
23354,140000,서울시 은평구 진관동,어드벤스힐 1동,저,29.79,서울시,은평구,진관동,9.0
23355,90000,서울시 은평구 진관동,웅신미켈란의아침 1동,저,19.06,서울시,은평구,진관동,5.8
23356,60000,서울시 은평구 진관동,웅신미켈란의아침 1동,저,19.06,서울시,은평구,진관동,5.8
23357,70000,서울시 은평구 진관동,웅신미켈란의아침 1동,고,19.06,서울시,은평구,진관동,5.8
23358,80000,서울시 은평구 진관동,은평뉴타운꿈에그린 201동,저,19.84,서울시,은평구,진관동,6.0
23359,70000,서울시 은평구 진관동,은평뉴타운꿈에그린 201동,중,19.84,서울시,은평구,진관동,6.0
23360,80000,서울시 은평구 진관동,은평뉴타운꿈에그린 201동,중,19.84,서울시,은평구,진관동,6.0
23361,60000,서울시 은평구 진관동,은평뉴타운꿈에그린 201동,고,19.84,서울시,은평구,진관동,6.0
23362,80000,서울시 은평구 진관동,은평뉴타운꿈에그린 201동,중,19.84,서울시,은평구,진관동,6.0
23363,80000,서울시 은평구 진관동,은평뉴타운꿈에그린 201동,중,19.84,서울시,은평구,진관동,6.0
23364,70000,서울시 은평구 진관동,은평뉴타운솔하임 103동,저,18.71,서울시,은평구,진관동,5.7
23365,70000,서울시 은평구 진관동,은평뉴타운솔하임 103동,고,18.71,서울시,은평구,진관동,5.7
23366,700000,서울시 은평구 진관동,은평뉴타운솔하임 103동,고,18.71,서울시,은평구,진관동,5.7
23367,100000,서울시 은평구 진관동,은평뉴타운솔하임 103동,저,28.04,서울시,은평구,진관동,8.5
23368,100000,서울시 은평구 진관동,은평뉴타운솔하임 103동,저,28.11,서울시,은평구,진관동,8.5
23369,70000,서울시 은평구 진관동,은평뉴타운솔하임 103동,저,18.71,서울시,은평구,진관동,5.7
23370,90000,서울시 은평구 진관동,은평뉴타운신한헤센스마트 1동,고,20.04,서울시,은평구,진관동,6.1
23371,100000,서울시 은평구 진관동,은평뉴타운신한헤센스마트 1동,고,20.04,서울시,은평구,진관동,6.1
23372,170000,서울시 은평구 진관동,은평뉴타운엘크루 103동,중,59.26,서울시,은평구,진관동,17.9
23373,180000,서울시 은평구 진관동,은평뉴타운엘크루 103동,중,59.26,서울시,은평구,진관동,17.9
23374,180000,서울시 은평구 진관동,은평뉴타운엘크루 103동,중,59.26,서울시,은평구,진관동,17.9
23375,200000,서울시 은평구 진관동,은평뉴타운엘크루 103동,고,59.26,서울시,은평구,진관동,17.9
23376,180000,서울시 은평구 진관동,은평뉴타운엘크루 103동,고,59.26,서울시,은평구,진관동,17.9
23377,200000,서울시 은평구 진관동,은평뉴타운엘크루 103동,중,59.26,서울시,은평구,진관동,17.9
23378,200000,서울시 은평구 진관동,은평뉴타운엘크루 103동,중,59.26,서울시,은평구,진관동,17.9
23379,200000,서울시 은평구 진관동,은평뉴타운엘크루 102동,고,59.26,서울시,은평구,진관동,17.9
23380,200000,서울시 은평구 진관동,은평뉴타운엘크루 103동,중,59.26,서울시,은평구,진관동,17.9
23381,200000,서울시 은평구 진관동,은평뉴타운엘크루 103동,중,59.26,서울시,은평구,진관동,17.9
23382,150000,서울시 은평구 진관동,은평뉴타운엘크루 103동,저,59.26,서울시,은평구,진관동,17.9
23383,180000,서울시 은평구 진관동,은평뉴타운엘크루 103동,저,59.26,서울시,은평구,진관동,17.9
23384,180000,서울시 은평구 진관동,은평뉴타운엘크루 103동,저,59.26,서울시,은평구,진관동,17.9
23385,180000,서울시 은평구 진관동,은평뉴타운엘크루 103동,저,59.26,서울시,은평구,진관동,17.9
23386,200000,서울시 은평구 진관동,은평뉴타운힐데스하임 101동,저,53.73,서울시,은평구,진관동,16.3
23387,70000,서울시 은평구 진관동,은평뉴타운힐데스하임 101동,중,53.73,서울시,은평구,진관동,16.3
23388,170000,서울시 은평구 진관동,은평뉴타운힐데스하임 101동,중,54.41,서울시,은평구,진관동,16.5
23389,220000,서울시 은평구 진관동,은평뉴타운힐데스하임 101동,저,53.73,서울시,은평구,진관동,16.3
23390,80000,서울시 은평구 진관동,은평헤스티아2차 1동,고,23.19,서울시,은평구,진관동,7.0
23391,150000,서울시 종로구 견지동,우정에쉐르 1동,저,52.15,서울시,종로구,견지동,15.8
23392,180000,서울시 종로구 견지동,우정에쉐르 1동,저,52.15,서울시,종로구,견지동,15.8
23393,140000,서울시 종로구 견지동,우정에쉐르 1동,저,52.15,서울시,종로구,견지동,15.8
23394,140000,서울시 종로구 견지동,우정에쉐르 1동,저,52.15,서울시,종로구,견지동,15.8
23395,150000,서울시 종로구 견지동,종로1가대성스카이렉스 1동,고,35.95,서울시,종로구,견지동,10.9
23396,130000,서울시 종로구 견지동,종로1가대성스카이렉스 1동,중,32.76,서울시,종로구,견지동,9.9
23397,150000,서울시 종로구 견지동,종로1가대성스카이렉스 1동,고,35.95,서울시,종로구,견지동,10.9
23398,130000,서울시 종로구 경운동,운현궁SK허브 102동,고,41.07,서울시,종로구,경운동,12.4
23399,100000,서울시 종로구 관수동,신일해피트리앤 1동,고,19.34,서울시,종로구,관수동,5.9
23400,100000,서울시 종로구 관수동,신일해피트리앤 1동,중,19.34,서울시,종로구,관수동,5.9
23401,100000,서울시 종로구 관수동,신일해피트리앤 1동,중,19.34,서울시,종로구,관수동,5.9
23402,100000,서울시 종로구 관수동,종로하이뷰디아트 1동,고,18.16,서울시,종로구,관수동,5.5
23403,100000,서울시 종로구 관수동,종로하이뷰디아트 1동,중,18.16,서울시,종로구,관수동,5.5
23404,120000,서울시 종로구 관수동,종로하이뷰디아트 1동,고,18.16,서울시,종로구,관수동,5.5
23405,140000,서울시 종로구 관철동,종로1번가 1동,저,24.64,서울시,종로구,관철동,7.5
23406,120000,서울시 종로구 관철동,종로1번가 1동,고,23.86,서울시,종로구,관철동,7.2
23407,150000,서울시 종로구 교북동,경희궁자이4단지 1동,고,25.9,서울시,종로구,교북동,7.8
23408,200000,서울시 종로구 교북동,경희궁자이4단지 1동,고,25.9,서울시,종로구,교북동,7.8
23409,150000,서울시 종로구 교북동,경희궁자이4단지 1동,고,25.9,서울시,종로구,교북동,7.8
23410,130000,서울시 종로구 교북동,경희궁자이4단지 1동,고,25.9,서울시,종로구,교북동,7.8
23411,150000,서울시 종로구 교북동,경희궁자이4단지 1동,고,31.74,서울시,종로구,교북동,9.6
23412,150000,서울시 종로구 교북동,경희궁자이4단지 1동,고,31.74,서울시,종로구,교북동,9.6
23413,90000,서울시 종로구 내수동,경희궁의아침2단지 1동,고,32.43,서울시,종로구,내수동,9.8
23414,200000,서울시 종로구 내수동,경희궁의아침2단지 1동,저,51.02,서울시,종로구,내수동,15.4
23415,200000,서울시 종로구 내수동,경희궁의아침3단지 1동,저,71.01,서울시,종로구,내수동,21.5
23416,115500,서울시 종로구 내수동,경희궁의아침3단지 1동,저,37.5,서울시,종로구,내수동,11.3
23417,115500,서울시 종로구 내수동,경희궁의아침3단지 1동,고,37.5,서울시,종로구,내수동,11.3
23418,90000,서울시 종로구 내수동,경희궁의아침4단지 1동,고,28.24,서울시,종로구,내수동,8.5
23419,150000,서울시 종로구 내수동,경희궁의아침4단지 1동,고,56.48,서울시,종로구,내수동,17.1
23420,120000,서울시 종로구 내수동,경희궁의아침4단지 1동,고,28.24,서울시,종로구,내수동,8.5
23421,160000,서울시 종로구 내수동,경희궁의아침4단지 1동,중,56.48,서울시,종로구,내수동,17.1
23422,300000,서울시 종로구 내수동,광화문시대 1동,고,73.78,서울시,종로구,내수동,22.3
23423,200000,서울시 종로구 내수동,광화문시대 1동,저,48.86,서울시,종로구,내수동,14.8
23424,130000,서울시 종로구 내수동,광화문시대 1동,중,34.9,서울시,종로구,내수동,10.6
23425,200000,서울시 종로구 내수동,광화문시대 1동,중,40.26,서울시,종로구,내수동,12.2
23426,200000,서울시 종로구 내수동,광화문시대 1동,중,33.3,서울시,종로구,내수동,10.1
23427,150000,서울시 종로구 내수동,광화문시대 1동,고,31.75,서울시,종로구,내수동,9.6
23428,120000,서울시 종로구 내수동,용비어천가 1동,고,37.56,서울시,종로구,내수동,11.4
23429,120000,서울시 종로구 내수동,용비어천가 1동,저,42.39,서울시,종로구,내수동,12.8
23430,160000,서울시 종로구 내수동,용비어천가 1동,고,54.86,서울시,종로구,내수동,16.6
23431,120000,서울시 종로구 내수동,용비어천가 1동,중,37.56,서울시,종로구,내수동,11.4
23432,160000,서울시 종로구 사직동,광화문풍림스페이스본 201동,고,39.54,서울시,종로구,사직동,12.0
23433,150000,서울시 종로구 사직동,광화문풍림스페이스본 201동,고,39.54,서울시,종로구,사직동,12.0
23434,160000,서울시 종로구 사직동,광화문풍림스페이스본 201동,저,39.54,서울시,종로구,사직동,12.0
